avtocod;enodebid;cellid;cellname;band;azimuth;hbw;power;tilt;nc_latitude;nc_longitude;height;eventtime;neighbour;latitude;longitude;altitude;h3_15;servingcellrsrp;servingcellrsrq
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T19:34:10.043000;1;53.20237755775452;50.107784271240234;0.0;644305104430295296;-95.0;-4.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T19:34:15.189000;1;53.20237755775452;50.107784271240234;0.0;644305104430295296;-94.0;-4.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:10:23.450000;1;53.20208787918091;50.10844945907593;0.0;644305104430279968;-110.0;-9.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:10:28.541000;1;53.20208787918091;50.10844945907593;0.0;644305104430279968;-109.0;-9.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:11:20.046000;1;53.09925198554993;49.97088432312012;1026.0;644305110887599203;-108.0;-10.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:11:24.011000;1;53.201422691345215;50.10894298553467;0.0;644305104434271642;-105.0;-4.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:11:29.129000;1;53.201422691345215;50.10894298553467;0.0;644305104434271642;-105.0;-5.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:11:30.207000;1;53.099284172058105;49.96685028076172;1036.0;644305110887721056;-108.0;-9.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:11:40.462000;1;53.099305629730225;49.96275186538696;1045.0;644305110886978931;-108.0;-9.25
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T20:11:43.644000;1;53.20208787918091;50.10907173156738;1251.0;644305104430278467;-101.0;-8.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:11:46.729000;1;53.19997429847717;50.107247829437256;0.0;644305104434303502;-101.0;-7.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T20:13:24.741000;1;53.119508028030396;49.94103670120239;0.0;644305108485689574;-96.0;-7.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:13:58.652000;1;53.199673891067505;50.105488300323486;993.0;644305104434318401;-111.0;-12.75
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T20:14:53.362000;1;53.20209860801697;50.10907173156738;1251.0;644305104430278465;-101.0;-11.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:40:03.757000;1;53.20022106170654;50.107247829437256;1025.0;644305104434122062;-109.0;-6.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:40:41.461000;1;53.12605261802673;49.96702194213867;985.0;644305108422762804;-104.0;-11.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:40:41.688000;1;53.10291051864624;49.9892520904541;984.0;644305110824593589;-107.0;-6.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:40:43.214000;1;53.10210585594177;49.98755693435669;983.0;644305110814860689;-106.0;-6.75
63;333333;31;33333331;LTE2100;70;68;43.0;5;53.20194444;50.10944444;21;2025-10-15T20:40:49.613000;1;53.2023561000824;50.11106729507446;98.0;644305104422507364;-83.0;-6.25
63;333333;31;33333331;LTE2100;70;68;43.0;5;53.20194444;50.10944444;21;2025-10-15T20:40:54.730000;1;53.2023561000824;50.11106729507446;98.0;644305104422507364;-85.0;-6.75
63;333333;31;33333331;LTE2100;70;68;43.0;5;53.20194444;50.10944444;21;2025-10-15T20:40:59.859000;1;53.2023561000824;50.11106729507446;98.0;644305104422507364;-82.0;-4.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:41:03.951000;1;53.099445104599;49.981935024261475;982.0;644305110814564481;-107.0;-8.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:41:09.061000;1;53.09865117073059;49.98023986816406;982.0;644305110826392229;-106.0;-7.25
63;333333;31;33333331;LTE2100;70;68;43.0;5;53.20194444;50.10944444;21;2025-10-15T20:41:12.969000;1;53.2023561000824;50.11106729507446;98.0;644305104422507364;-78.0;-4.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:41:19.955000;1;53.201422691345215;50.109007358551025;0.0;644305104434271366;-115.0;-6.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T20:41:20.535000;1;53.201422691345215;50.109007358551025;0.0;644305104434271366;-108.0;-8.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:41:25.807000;1;53.0988872051239;49.97281551361084;996.0;644305110827423258;-107.0;-7.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T20:41:28.060000;1;53.201433420181274;50.10894298553467;0.0;644305104434271645;-113.0;-7.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T20:41:38.311000;1;53.201422691345215;50.10894298553467;0.0;644305104434271642;-101.0;-6.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:42:05.360000;1;53.101794719696045;49.95491981506348;982.0;644305110881069382;-105.0;-6.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:42:10.544000;1;53.10183763504028;49.95476961135864;982.0;644305110881014282;-107.0;-7.75
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T20:42:10.664000;1;53.202173709869385;50.11087417602539;0.0;644305104422506512;-62.0;-6.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:42:15.636000;1;53.102513551712036;49.952945709228516;982.0;644305110881144921;-107.0;-7.75
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T20:42:15.797000;1;53.20231318473816;50.11038064956665;0.0;644305104422524779;-63.0;-2.75
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T20:42:20.356000;1;53.201916217803955;50.1105523109436;0.0;644305104422503305;-99.0;-9.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:42:20.779000;1;53.10317873954773;49.95112180709839;982.0;644305110882095386;-106.0;-6.25
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T20:42:20.919000;1;53.20227026939392;50.11061668395996;0.0;644305104422508937;-62.0;-6.25
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T20:42:26.027000;1;53.2023024559021;50.11038064956665;0.0;644305104422524748;-58.0;-5.25
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T20:42:31.159000;1;53.202195167541504;50.110745429992676;0.0;644305104422506802;-60.0;-6.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:42:31.653000;1;53.10459494590759;49.94725942611694;982.0;644305110881621073;-107.0;-6.75
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T20:42:36.275000;1;53.16438674926758;49.85353231430054;0.0;644305108087626096;-59.0;-3.25
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T20:42:41.390000;1;53.202162981033325;50.11042356491089;0.0;644305104422524558;-64.0;-5.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:42:41.822000;1;53.10591459274292;49.94365453720093;981.0;644305110889513475;-106.0;-6.25
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T20:42:46.513000;1;53.20223808288574;50.11033773422241;0.0;644305104422524448;-58.0;-3.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:42:46.611000;1;53.10935854911804;49.94365453720093;998.0;644305110888977165;-109.0;-5.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:42:51.759000;1;53.11059236526489;49.942967891693115;993.0;644305110888927251;-110.0;-6.25
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T20:42:56.237000;1;53.2022488117218;50.11044502258301;0.0;644305104422524500;-62.0;-4.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:42:56.877000;1;53.111772537231445;49.9422812461853;992.0;644305110890296742;-109.0;-6.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:42:58.140000;1;53.11111807823181;49.942731857299805;977.0;644305110889357652;-107.0;-7.25
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T20:43:05.895000;1;53.20221662521362;50.11093854904175;0.0;644305104422506582;-66.0;-4.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:43:08.451000;1;53.113521337509155;49.94116544723511;976.0;644305110890234194;-106.0;-6.75
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T20:43:11.025000;1;53.2022488117218;50.11038064956665;0.0;644305104422524456;-64.0;-5.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:43:13.576000;1;53.11471223831177;49.94039297103882;975.0;644305108487220400;-106.0;-8.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:43:18.716000;1;53.11591386795044;49.93962049484253;975.0;644305108487122958;-107.0;-6.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:43:20.500000;1;53.11741590499878;49.93863344192505;974.0;644305108487291526;-107.0;-5.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:43:25.645000;1;53.117533922195435;49.93856906890869;974.0;644305108487291732;-106.0;-8.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:43:26.854000;1;53.201894760131836;50.11061668395996;0.0;644305104422503082;-113.0;-7.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:43:28.565000;1;53.19960951805115;50.10495185852051;0.0;644305104435258614;-97.0;-8.25
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T20:43:33.541000;1;53.201894760131836;50.11061668395996;0.0;644305104422503082;-115.0;-8.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:43:34.795000;1;53.199652433395386;50.10512351989746;0.0;644305104435259291;-95.0;-5.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:43:39.157000;1;53.121010065078735;49.94168043136597;980.0;644305108486858092;-107.0;-6.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:43:41.900000;1;53.199942111968994;50.105295181274414;0.0;644305104435257949;-93.0;-5.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:43:49.453000;1;53.123531341552734;49.94256019592285;981.0;644305108482083237;-106.0;-6.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:43:52.144000;1;53.20027470588684;50.106303691864014;0.0;644305104434259602;-95.0;-5.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:43:57.266000;1;53.20055365562439;50.10692596435547;0.0;644305104434244186;-90.0;-6.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:43:59.640000;1;53.126020431518555;49.94341850280762;981.0;644305108481425512;-106.0;-7.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:44:07.510000;1;53.200929164886475;50.107290744781494;0.0;644305104434238683;-92.0;-7.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:44:09.646000;1;53.12846660614014;49.944255352020264;981.0;644305108481509724;-106.0;-8.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:44:12.616000;1;53.200907707214355;50.10759115219116;0.0;644305104434294157;-92.0;-4.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:44:15.777000;1;53.200907707214355;50.10759115219116;0.0;644305104434294157;-89.0;-9.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:44:18.362000;1;53.130494356155396;49.95075702667236;983.0;644305108484574512;-112.0;-4.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:44:20.899000;1;53.20133686065674;50.10842800140381;0.0;644305104434266161;-84.0;-5.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:44:28.315000;1;53.2017982006073;50.1090931892395;0.0;644305104434272938;-89.0;-16.25
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T20:44:28.949000;1;53.20227026939392;50.11016607284546;0.0;644305104422523013;-81.0;-7.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:44:40.576000;1;53.13286542892456;49.956700801849365;980.0;644305108484877588;-106.0;-7.75
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T20:44:41.718000;1;53.20237755775452;50.11106729507446;0.0;644305104422509257;-82.0;-8.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:44:45.690000;1;53.133487701416016;49.95854616165161;980.0;644305108484855488;-106.0;-5.75
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T20:44:46.847000;1;53.20298910140991;50.11183977127075;0.0;644305104422328405;-81.0;-6.25
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T20:44:49.547000;1;53.203396797180176;50.11308431625366;0.0;644305104422483267;-90.0;-12.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:44:49.597000;1;53.13409924507141;49.96041297912598;980.0;644305108483839561;-106.0;-8.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:44:51.864000;1;53.13479661941528;49.96249437332153;981.0;644305108386137333;-105.0;-7.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:44:57.012000;1;53.13485026359558;49.96264457702637;981.0;644305108386137998;-105.0;-7.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T20:44:57.356000;1;53.13612699508667;49.961442947387695;976.0;644305108393908880;-103.0;-6.75
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T21:00:20.827000;1;53.135032653808594;49.972665309906006;985.0;644305108384922545;-74.0;-6.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T21:00:22.725000;1;53.20210933685303;50.10840654373169;0.0;644305104430294669;-112.0;-9.75
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T21:00:25.937000;1;53.135021924972534;49.972944259643555;985.0;644305108384920329;-59.0;-4.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T21:00:27.859000;1;53.20210933685303;50.10840654373169;0.0;644305104430294669;-111.0;-7.75
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T21:00:31.051000;1;53.135000467300415;49.97509002685547;983.0;644305108385841803;-62.0;-3.75
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T21:00:36.176000;1;53.134979009628296;49.97723579406738;980.0;644305108388751754;-60.0;-3.75
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T21:00:41.307000;1;53.13494682312012;49.9793815612793;978.0;644305108388617306;-64.0;-4.25
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T21:00:46.388000;1;53.134925365448;49.98152732849121;975.0;644305108388656169;-70.0;-4.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T21:01:13.831000;1;53.19998502731323;50.1070761680603;0.0;644305104434303793;-98.0;-8.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T21:01:20.205000;1;53.19999575614929;50.10711908340454;0.0;644305104434303745;-92.0;-5.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T21:02:03.228000;1;53.11972260475159;50.00047445297241;973.0;644305104565028353;-108.0;-5.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T21:02:12.012000;1;53.11748027801514;50.001161098480225;960.0;644305104565440649;-109.0;-10.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T21:02:25.111000;1;53.2007360458374;50.10739803314209;0.0;644305104434245731;-92.0;-6.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T21:02:30.237000;1;53.200682401657104;50.107269287109375;0.0;644305104434245912;-86.0;-6.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T21:02:35.351000;1;53.11096787452698;49.99976634979248;0.0;644305104569205400;-87.0;-6.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T21:03:51.939000;1;53.09945583343506;49.976205825805664;0.0;644305110822489242;-108.0;-8.25
63;333333;31;33333331;LTE2100;70;68;43.0;5;53.20194444;50.10944444;21;2025-10-15T21:04:13.532000;1;53.2033109664917;50.11286973953247;76.0;644305104422478434;-65.0;-5.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T21:04:14.668000;1;53.20010304450989;50.1061749458313;0.0;644305104434319715;-99.0;-4.75
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T21:04:15.747000;1;53.20283889770508;50.111796855926514;77.0;644305104422329443;-70.0;-6.25
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T21:04:20.857000;1;53.202635049819946;50.11136770248413;77.0;644305104422325140;-70.0;-6.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T21:04:25.198000;1;53.20221662521362;50.11042356491089;77.0;644305104422524441;-73.0;-6.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T21:04:26.590000;1;53.20180892944336;50.10947942733765;79.0;644305104422520237;-70.0;-3.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T21:04:31.714000;1;53.201669454574585;50.1092004776001;79.0;644305104434271120;-80.0;-4.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T21:04:36.843000;1;53.20126175880432;50.108256340026855;80.0;644305104434269412;-87.0;-5.75
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T21:04:41.963000;1;53.10119390487671;49.95659351348877;991.0;644305110887973937;-103.0;-8.75
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T21:04:47.146000;1;53.101783990859985;49.954705238342285;992.0;644305110881014436;-105.0;-11.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T21:04:47.558000;1;53.2007896900177;50.10722637176514;79.0;644305104434247915;-84.0;-4.75
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T21:04:52.255000;1;53.10237407684326;49.95279550552368;993.0;644305110881146188;-106.0;-10.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T21:04:52.668000;1;53.20053219795227;50.10666847229004;79.0;644305104434244400;-85.0;-9.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T21:04:57.822000;1;53.2003390789032;50.106239318847656;79.0;644305104434259848;-86.0;-3.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-15T21:04:58.645000;1;53.201422691345215;50.10894298553467;0.0;644305104434271642;-104.0;-4.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T21:05:02.958000;1;53.200178146362305;50.10591745376587;81.0;644305104434321776;-81.0;-5.75
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T21:05:03.915000;1;53.10370445251465;49.94852542877197;994.0;644305110882239157;-90.0;-8.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T21:05:08.094000;1;53.20011377334595;50.106024742126465;80.0;644305104434321433;-79.0;-5.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T21:05:13.230000;1;53.20011377334595;50.106003284454346;81.0;644305104434321436;-82.0;-4.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T21:05:18.378000;1;53.20011377334595;50.106003284454346;82.0;644305104434321436;-79.0;-4.75
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T21:05:21.380000;1;53.10860753059387;49.94438409805298;990.0;644305110889877637;-97.0;-8.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T21:05:21.408000;1;53.20012450218201;50.106003284454346;82.0;644305104434321411;-80.0;-5.75
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T21:05:26.514000;1;53.10898303985596;49.94404077529907;990.0;644305110889817377;-92.0;-8.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T21:05:26.514000;1;53.20012450218201;50.106003284454346;82.0;644305104434321411;-80.0;-4.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T21:05:31.685000;1;53.20012450218201;50.106003284454346;82.0;644305104434321411;-89.0;-8.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T21:05:36.817000;1;53.20012450218201;50.10598182678223;82.0;644305104434321408;-88.0;-9.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T21:05:41.945000;1;53.200156688690186;50.10593891143799;76.0;644305104434321750;-88.0;-6.25
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T21:05:42.487000;1;53.11248064041138;49.94088649749756;991.0;644305110890198227;-89.0;-9.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T21:05:47.049000;1;53.20030689239502;50.10615348815918;79.0;644305104434259149;-87.0;-5.75
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T21:05:47.596000;1;53.11360716819763;49.93985652923584;991.0;644305110890375074;-90.0;-11.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T21:05:52.186000;1;53.20030689239502;50.106260776519775;80.0;644305104434259637;-87.0;-7.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T21:06:09.100000;1;53.20031762123108;50.106303691864014;78.0;644305104434259589;-84.0;-6.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T21:06:14.262000;1;53.20034980773926;50.10641098022461;79.0;644305104434259677;-87.0;-11.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T21:06:19.417000;1;53.20038199424744;50.10638952255249;85.0;644305104434259688;-84.0;-7.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T21:06:24.540000;1;53.20038199424744;50.10638952255249;86.0;644305104434259688;-84.0;-6.75
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T21:06:25.047000;1;53.12313437461853;49.942753314971924;975.0;644305108482091306;-89.0;-10.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T21:06:29.659000;1;53.20037126541138;50.10636806488037;87.0;644305104434259683;-84.0;-8.25
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T21:06:30.207000;1;53.12434673309326;49.943439960479736;974.0;644305108482024227;-90.0;-10.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T21:06:34.804000;1;53.20037126541138;50.10636806488037;88.0;644305104434259683;-82.0;-6.25
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-15T21:06:35.291000;1;53.12555909156799;49.94414806365967;974.0;644305108481420036;-89.0;-10.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T21:06:39.954000;1;53.20037126541138;50.10636806488037;88.0;644305104434259683;-83.0;-7.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T21:06:43.502000;1;53.20038199424744;50.10636806488037;89.0;644305104434259681;-85.0;-9.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T21:06:48.640000;1;53.20038199424744;50.10636806488037;89.0;644305104434259681;-84.0;-9.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T21:06:53.800000;1;53.20038199424744;50.10636806488037;89.0;644305104434259681;-85.0;-10.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-15T21:06:58.959000;1;53.20038199424744;50.10636806488037;89.0;644305104434259681;-84.0;-5.75
